Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
8,4051,1,1203,1995398,35571,1,21.39,0,0,1
3,3221,1,1614,2215385,4259,4,50.36,0,0,4
5,2014,1,1005,1457503,2233,3,59.82,0,0,3
8,1911,1,2132,8918524,35305,4,25,0,0,4
7,1555,1,1124,4627638,43118,4,42.24,0,0,4
7,1121,1,1436,4257009,1216,4,33.52,0,0,4
3,1224,1,2173,80527,43058,4,37.4,0,0,4
3,1259,7,3341,1230031,1240,6,50.28,0,0,6
7,1340,1,1157,255610,1250,3,22.92,0,0,3
5,1441,1,5536,1097765,30249,2,18,0,0,2
8,2071,1,1204,4405450,2233,2,39.88,0,0,2
4,1340,1,1056,4589887,1109,3,45.03,0,0,3
8,1347,1,2163,1857818,35309,4,25,0,0,4
6,1470,1,1143,932415,43118,3,29.73,0,0,3
5,1694,2,9838,54586,30236,24,748.8,0,0,24
8,22362,1,1245,4529110,1250,9,68.76,0,0,9
5,4049,1,1141,128308,43197,6,50.28,0,0,6
4,1137,1,1055,474446,1146,1,21.39,0,0,1
7,1311,1,2121,1363683,31507,3,18.75,0,0,3
5,2057,1,1268,2205946,41938,2,19.82,1,9.91,1
8,1954,1,2851,1834700,44371,2,15.18,1,7.59,1
7,1111,1,4409,50420,43069,6,44.46,0,0,6
7,1587,4,6638,1413716,1212,16,135.2,0,0,16
5,2013,1,1219,36699,1250,1,7.64,0,0,1
5,1451,4,4955,4254769,43202,16,134.4,0,0,16
5,1340,1,8055,4243310,1182,2,27.88,0,0,2
6,2044,1,2826,286832,43285,5,26.4,0,0,5
7,22187,1,1251,4401053,2425,20,90,0,0,20
4,1451,1,1264,2496851,43200,1,18.24,0,0,1
6,1347,1,1072,1886567,1125,4,38.4,0,0,4
3,1126,1,1448,598656,1240,4,33.52,0,0,4
9,22362,1,1231,7809470,1278,10,45,0,0,10
9,1315,1,2852,8575729,31514,1,9.99,0,0,1
5,1629,1,2876,2383942,30572,16,100,0,0,16
7,1383,4,6611,4521557,5337,2,18.54,0,0,2
4,1474,4,4701,231608,43316,13,120.51,0,0,13
5,2263,1,1226,4355015,1109,1,15.85,0,0,1
4,2012,1,5012,4526610,36910,2,10.5,1,5.25,1
4,2629,1,1051,2267944,1160,3,56.58,0,0,3
7,22362,1,1658,620218,323,1,8.15,0,0,1
6,1463,1,1263,4443713,43059,2,17.84,0,0,2
7,2074,4,6604,4697549,1220,3,23.1,0,0,3
3,4010,1,2203,1138275,30572,12,75,0,0,12
5,1219,1,1008,1599336,2665,13,208,0,0,13
4,1126,1,1015,2467653,1129,5,88,0,0,5
5,1340,1,1268,4650177,1309,1,6.76,0,0,1
3,2040,1,1212,1802511,1232,1,18.24,0,0,1
4,2211,1,2809,1501680,3894,2,18.7,0,0,2
9,2211,1,1121,494727,1230,1,16.67,0,0,1
3,1911,1,1079,102875,3144,7,149.24,0,0,7
4,1470,1,2123,4233273,43033,4,24.6,0,0,4
6,1954,1,1213,1896423,1240,3,25.14,0,0,3
4,1617,1,2813,563989,36823,6,27.66,0,0,6
6,1471,1,1033,602769,34292,2,32.7,0,0,2
6,1936,1,1168,1303944,1309,2,13.52,0,0,2
7,24539,1,1106,149358,43220,5,94.9,0,0,5
6,2032,1,2864,4221419,48893,2,14.82,0,0,2
4,1332,1,2152,262298,43033,3,18.45,0,0,3
8,1427,1,1108,193190,34938,1,10.69,0,0,1
9,3214,1,1606,597477,35141,3,61.5,0,0,3
8,2220,1,1125,4183480,1232,1,18.98,0,0,1
9,1936,1,4551,1026047,43285,5,26.4,0,0,5
9,1383,4,6605,19421,3144,2,44.9,0,0,2
5,2018,4,4901,4588011,37058,10,75.8,0,0,10
4,1129,2,37,22456,31690,46,662.4,0,0,46
4,1245,1,4418,83174,43285,23,121.44,5,26.4,18
9,1366,1,1151,1207354,48417,1,4.58,0,0,1
8,1912,1,2019,188994,43084,2,16.3,2,16.3,0
4,4049,1,2122,2012797,32861,4,21.84,0,0,4
6,4040,1,2167,2357483,30549,2,10.76,0,0,2
4,1337,1,1022,374716,2233,5,99.7,0,0,5
8,1121,1,1447,163907,32819,0,0,1,8.89,0
3,1366,1,2025,1357836,43040,10,60,0,0,10
9,1531,1,1265,345283,37590,3,24,0,0,3
4,1451,1,5502,2292595,45111,4,35.92,0,0,4
7,1119,1,1479,832674,1242,20,152.8,0,0,20
7,1235,1,1007,329486,73,1,21.32,0,0,1
3,2044,1,1239,2268521,1232,3,54.72,0,0,3
7,1591,4,6645,1710512,1150,42,617.4,0,0,42
9,1130,1,1016,330799,32802,8,95.28,0,0,8
4,1112,1,4408,1135223,37058,6,45,0,0,6
7,2015,1,1001,8272672,1125,11,105.6,0,0,11
4,22414,1,1011,1791247,1125,8,76.8,0,0,8
9,1237,1,1269,491196,48417,8,36.64,0,0,8
7,1936,1,2008,1608922,43069,3,22.23,0,0,3
5,1130,1,1415,1304360,1230,1,16.67,0,0,1
8,1629,1,1113,2016427,47840,15,120,0,0,15
8,1138,1,2109,2171249,37361,5,31.25,0,0,5
5,1127,1,1409,566860,1216,1,8.38,0,0,1
6,4010,1,2104,114391,30572,8,50,0,0,8
6,1279,7,3324,2364140,5310,20,105.6,0,0,20
9,1531,1,1269,4389097,1109,2,30.02,2,30.02,0
3,1140,1,1628,322336,4259,2,25.18,0,0,2
8,2215,1,1103,1780875,1212,3,25.14,0,0,3
6,1622,1,1257,1232607,9217,2,18,0,0,2
6,1238,1,1003,107214,2233,4,79.76,0,0,4
3,1629,1,1287,4664222,1240,1,8.38,0,0,1
3,1998,1,2065,1801686,5621,1,8.89,0,0,1
8,2071,1,2138,512383,32934,1,7.04,0,0,1
7,1219,1,1607,345211,303,1,4.54,0,0,1
3,2229,1,1208,346493,1220,2,15.28,0,0,2
8,3212,1,2158,1185482,30532,1,7.78,0,0,1
4,1121,1,1433,1020984,972,1,18.98,0,0,1
7,2057,1,1278,2321176,1220,1,7.64,0,0,1
9,1130,1,1413,1935272,1232,3,54.72,0,0,3
3,1223,1,1428,4497456,35651,14,105,0,0,14
6,1451,1,2154,648565,31310,10,62.5,0,0,10
4,2237,1,2816,606160,5000,3,15.84,0,0,3
7,1126,1,1053,1286516,1150,1,13.96,0,0,1
3,23719,1,1161,151781,1309,9,60.84,0,0,9
8,2015,1,1227,9632422,1238,2,19.66,1,9.83,1
6,1337,1,1123,2226646,1242,2,15.28,0,0,2
8,1945,1,2150,253437,30532,16,124.48,0,0,16
3,1224,1,4454,604030,43067,1,9.63,0,0,1
9,1232,1,1106,200251,1284,7,21.14,0,0,7
6,2036,1,1026,333032,1150,1,13.96,1,13.96,0
6,1222,1,1421,1220420,1272,1,10.47,0,0,1
6,2057,1,1259,3958572,1220,1,7.64,0,0,1
5,2220,1,4423,1758424,5621,5,44.45,0,0,5
3,1138,1,1435,162571,1284,25,75.5,0,0,25
5,1235,1,1203,4179216,1242,4,30.56,0,0,4
7,2055,1,2056,1864340,5621,2,16.3,0,0,2
5,1153,1,1404,1751414,1232,2,36.48,0,0,2
8,1123,1,1610,2469381,35141,1,20.5,0,0,1
7,2230,1,1222,894338,1146,13,278.07,0,0,13
9,1220,1,1235,4360785,46772,6,53.52,0,0,6
3,2018,1,2871,2158599,43069,4,29.64,0,0,4
6,1437,1,1105,288803,43209,1,6.76,0,0,1
9,1219,1,1132,4375168,1238,3,29.49,0,0,3
9,1629,1,1108,85814,35651,3,22.5,0,0,3
5,1311,1,1253,4608928,48077,2,28.52,0,0,2
8,3215,1,2143,4536040,43058,2,18.7,0,0,2
4,1215,1,1405,4124515,972,3,56.94,0,0,3
4,1330,1,2856,4462138,30532,5,38.9,0,0,5
6,2627,4,6610,958529,1145,5,114.8,0,0,5
3,1315,1,2152,63444,30555,1,5.38,0,0,1
3,1117,1,1274,2192723,35651,4,30,0,0,4
3,1218,1,2120,1601867,30555,2,10.76,0,0,2
6,1632,1,1206,288975,34868,9,27.18,0,0,9
8,4049,1,2839,1854531,43307,3,15.84,0,0,3
7,1150,4,6621,1955658,40447,3,32.4,0,0,3
4,1261,4,6615,1162773,4280,23,156.86,0,0,23
6,1173,4,6607,4474356,2025,10,172.3,0,0,10
5,1437,1,1206,2429883,43118,3,29.73,0,0,3
7,2057,1,4466,2196295,43064,1,8.15,0,0,1
9,2071,1,1051,229097,1150,3,41.88,0,0,3
7,1330,1,1258,1619275,48417,5,22.9,0,0,5
4,1342,1,2002,1109889,43069,4,29.64,0,0,4
8,2012,1,2819,4722336,43147,36,163.44,0,0,36
4,1431,1,2824,9588520,31310,3,18.75,0,0,3
3,24539,1,2804,761185,43058,3,28.05,0,0,3
5,1137,1,1462,2153022,1240,3,25.14,0,0,3
5,1111,1,4403,50838,43285,20,105.6,0,0,20
8,1659,2,1524,27636,43134,16,347.68,0,0,16
3,2057,1,1009,1108287,46772,5,44.6,0,0,5
6,2238,1,4106,1516255,35452,1,4.44,0,0,1
4,1220,1,1239,1327711,1250,2,15.28,0,0,2
4,1217,1,1402,4318133,35651,1,7.5,0,0,1
9,1140,1,1632,4304899,72,4,14.8,0,0,4
7,1121,1,2116,1087606,36745,5,57.65,0,0,5
8,1138,1,1441,173618,1309,3,20.28,0,0,3
5,1532,1,1051,2427698,1146,2,42.78,0,0,2
7,2241,1,2906,402544,30548,10,53.8,0,0,10
9,1221,1,2103,1084758,30532,10,77.8,0,0,10
6,2018,1,1105,290839,3270,3,31.41,2,20.94,1
8,1138,1,1607,425064,45143,40,30,0,0,40
7,2230,1,1221,1344485,1278,2,9,0,0,2
6,1351,1,1289,1107510,1232,2,36.48,0,0,2
3,1138,1,4409,194682,43285,15,79.2,0,0,15
4,1219,1,1204,1234272,1250,5,38.2,0,0,5
4,1420,1,1103,175673,43207,24,72.48,0,0,24
8,3214,1,4435,2174514,43285,30,158.4,0,0,30
9,1347,1,2185,1795014,35305,10,62.5,0,0,10
9,2034,1,2887,4338404,43069,6,44.46,0,0,6
5,1474,4,4911,4528913,43223,5,90.2,0,0,5
9,1123,1,1401,4697782,31423,4,42.76,0,0,4
3,1628,1,1268,4573736,48421,1,4.58,0,0,1
9,2013,1,1109,2095164,1232,2,36.48,0,0,2
4,1123,1,1406,4218787,1278,8,36,0,0,8
4,3214,1,1605,1111587,323,1,8.15,0,0,1
8,3213,1,1024,39718,1125,45,432,0,0,45
8,1620,1,2017,292045,35516,3,16.38,0,0,3
4,2267,6,3201,42354,5000,10,52.8,0,0,10
7,1245,1,1015,301297,2233,2,39.88,0,0,2
3,1381,4,6603,683439,4280,12,81.84,0,0,12
9,1221,1,4428,57073,43316,1,8.15,0,0,1
6,1122,1,1491,79661,1220,4,30.56,0,0,4
7,2060,1,2151,1495299,30532,9,70.02,0,0,9
6,1130,1,4401,1237882,48893,5,37.05,0,0,5
4,1470,1,5527,210175,35635,1,9.35,0,0,1
6,1615,1,4405,1551776,34226,7,59.92,0,0,7
9,2030,1,2863,1848982,43069,1,7.41,0,0,1
4,1350,1,1231,2083838,41938,4,39.64,0,0,4
7,1126,1,1421,593908,1220,3,22.92,0,0,3
9,1419,1,1082,175032,35572,2,29.58,0,0,2
6,2015,1,4403,2018893,43084,5,40.75,0,0,5
3,2081,4,6606,4480098,31717,87,513.3,0,0,87
6,1140,1,1243,1268219,1309,2,13.52,0,0,2
4,1340,1,2070,1598795,43285,9,47.52,0,0,9
5,1215,1,1419,195021,1250,8,61.12,0,0,8
4,1333,4,6606,4380745,43285,15,75.6,0,0,15
7,2017,1,2806,1965932,36746,4,46.12,0,0,4
6,3212,1,1025,218778,1129,2,35.2,0,0,2
6,1583,4,6630,2277094,1144,3,59.04,0,0,3
6,1347,1,1256,4475976,1146,1,21.39,0,0,1
3,4046,1,2128,1503227,30552,1,5.38,0,0,1
5,2215,1,1101,307645,1309,4,27.04,0,0,4
3,1351,1,1265,501616,1150,1,13.96,0,0,1
7,1351,1,2834,573939,43274,1,5.19,0,0,1
8,1235,1,4402,4728603,35453,4,17.76,2,8.88,2
8,1387,1,2806,4288917,35305,3,18.75,0,0,3
8,4046,1,8001,1232895,43274,4,20.76,0,0,4
5,4041,1,2852,4304717,43069,4,29.64,0,0,4
9,2020,1,1259,7814595,3919,5,22.9,0,0,5
8,4081,5,3006,653378,5200,577,4973.74,10,86.2,567
4,4010,1,1172,209377,43197,4,33.52,0,0,4
6,1534,1,1204,2419690,46772,1,8.92,0,0,1
7,1415,1,1232,514941,43197,3,25.14,0,0,3
8,2619,5,3002,653378,45294,265,2650,0,0,265
5,1213,1,1417,1271732,1232,4,72.96,0,0,4
7,1122,1,1047,1284045,1182,4,55.76,0,0,4
7,1119,1,1057,2415250,2233,3,59.82,0,0,3
5,1347,1,1082,4186653,3631,1,16.35,0,0,1
7,1140,1,1236,320220,1230,3,50.01,0,0,3
6,1656,1,2837,4257994,36610,40,30.8,0,0,40
9,1463,1,1140,1959260,43202,7,58.66,0,0,7
3,2211,1,1243,782192,1216,2,16.76,0,0,2
3,1218,1,4404,17725,43285,30,158.4,0,0,30
9,1153,1,2805,1900856,35309,5,31.25,0,0,5
5,1310,1,2119,540744,31467,2,19.98,0,0,2
8,1614,1,2802,2098028,43084,1,8.15,0,0,1
8,2263,1,2802,463135,36610,80,61.6,0,0,80
8,2020,1,1263,4639846,1278,8,36,0,0,8
8,1475,4,4002,4477922,43188,1,14.7,0,0,1
3,1911,1,1141,93922,1309,7,47.32,0,0,7
9,1311,1,1064,2036690,2233,1,19.94,0,0,1
5,1219,1,1130,502366,1064,2,33.34,0,0,2
8,2031,1,2151,848791,40930,2,12.3,0,0,2
8,1385,4,6621,8356857,8931,52,598,0,0,52
8,1213,1,1609,1370327,33734,3,22.5,0,0,3
5,4049,1,5501,129395,33736,2,15,0,0,2
6,1333,1,1124,4241987,2425,24,108,0,0,24
6,1622,1,1601,4688534,325,2,16.3,0,0,2
8,22560,1,1170,2196004,1240,6,50.28,0,0,6
8,1550,1,6508,4579993,40886,3,19.59,0,0,3
9,1140,1,2843,614246,43285,5,26.4,0,0,5
6,3215,1,2143,360456,43058,6,56.1,0,0,6
4,1387,1,2114,1839216,30532,2,15.56,0,0,2
9,2043,1,2854,236186,43316,1,8.15,0,0,1
7,1625,1,1281,1402980,1146,2,42.78,0,0,2
8,1121,1,1049,2257883,1146,4,85.56,0,0,4
5,1213,1,1227,2003533,1278,5,22.5,0,0,5
4,2055,1,2057,1373819,5354,1,9.63,0,0,1
3,4041,1,2005,4196477,43067,1,9.63,3,28.89,0
6,23899,1,4102,150993,5000,32,168.96,0,0,32
6,1331,1,1103,195807,1238,1,9.83,0,0,1
9,4051,1,1104,121642,41843,40,274.4,0,0,40
7,1633,1,1110,105201,41938,4,39.64,0,0,4
8,1220,1,2115,699407,35305,15,93.75,0,0,15
6,1914,1,2067,4643892,37058,2,15,1,7.5,1
9,2213,1,1228,1879918,1250,5,38.2,0,0,5
5,2060,1,1215,4188021,47840,12,96,0,0,12
3,4016,11,3948,2445465,43038,10,104.8,0,0,10
4,2629,1,2858,504990,30575,15,93.75,0,0,15
6,3214,1,4430,4330619,43285,15,79.2,0,0,15
8,1491,4,6616,956716,48578,10,42.6,0,0,10
7,1215,1,1606,195291,31717,2,12,0,0,2
9,1629,1,1259,88872,1125,2,19.2,0,0,2
9,1238,1,4501,4227538,43202,2,16.76,0,0,2
5,3211,1,1004,399247,1129,3,52.8,0,0,3
8,2032,1,2152,236379,35305,5,31.25,0,0,5
6,2071,1,4447,4031852,43285,8,42.24,0,0,8
8,1243,1,1015,4598484,1129,1,17.6,0,0,1
6,1656,1,1228,4542318,48419,6,24.36,0,0,6
9,2017,1,2809,4412703,36746,2,23.06,0,0,2
3,1311,1,1076,1875440,4910,3,26.76,0,0,3
6,1213,1,1418,347662,35651,7,52.5,0,0,7
5,1912,1,1219,92186,35651,1,7.5,0,0,1
9,1617,1,2103,180453,31512,3,29.97,0,0,3
6,1533,1,2801,549015,43058,1,9.35,0,0,1
5,1954,1,1216,4395242,1238,1,9.83,0,0,1
3,23719,1,1274,2022245,1284,3,9.06,0,0,3
6,1112,1,1604,1096856,3609,2,17.96,0,0,2
7,1332,1,2057,386875,3718,2,18,0,0,2
5,1336,1,2106,2109586,31310,4,25,0,0,4
4,1531,1,1262,4674762,1284,6,18.12,0,0,6
8,1954,1,2830,560419,32940,6,46.68,0,0,6
8,2233,1,1105,144257,1250,5,38.2,0,0,5
4,3215,1,2148,350699,30569,1,7.04,0,0,1
3,1423,1,1105,1357261,36711,3,22.5,0,0,3
6,1952,1,1212,2463436,46772,4,35.68,0,0,4
3,2015,1,1210,2351878,1278,10,45,0,0,10
4,1622,1,1257,2319744,1150,1,13.96,0,0,1
6,22560,1,2820,1342020,3894,2,18.7,0,0,2
6,1970,1,2801,635511,30576,4,27.76,0,0,4
7,2012,1,1163,4447204,1242,5,38.2,0,0,5
3,1351,1,1155,1169207,41938,4,39.64,0,0,4
7,1223,1,4501,4720099,1309,3,20.28,0,0,3
4,2018,1,1106,2174793,1240,8,67.04,0,0,8
8,1172,4,6607,4367268,34053,33,168.96,0,0,33
7,1471,1,1204,4476530,32311,15,120,0,0,15
4,2230,1,1104,549362,1064,2,33.34,0,0,2
7,1340,1,1053,4726811,46772,7,62.44,0,0,7
9,1111,1,1626,998968,30415,5,37.5,0,0,5
6,3213,1,2114,43426,32940,6,46.68,0,0,6
4,4010,1,1247,2336678,43206,8,36,0,0,8
4,1622,1,2154,8050325,30575,20,125,0,0,20
8,1310,1,2012,915663,43064,5,40.75,0,0,5
4,3214,1,4436,724771,43285,6,31.68,0,0,6
4,2012,1,2812,4573278,31310,4,25,0,0,4
3,1954,1,2844,2381619,43069,3,22.23,0,0,3
6,1636,1,1110,470780,1240,1,8.38,0,0,1
3,1223,1,2153,1875709,43058,12,112.2,0,0,12
4,4037,1,1221,2123036,34938,1,10.69,0,0,1
3,1220,1,1612,594011,40217,2,17.96,0,0,2
5,1945,1,1157,257346,972,4,75.92,1,18.98,3
7,1153,1,1244,558041,41938,3,29.73,0,0,3
4,1669,2,1506,36051,34802,140,3099.6,0,0,140
3,1623,1,1235,1851298,1212,2,16.76,0,0,2
7,1312,1,1225,1428930,1232,1,18.24,0,0,1
6,1218,1,1201,4686392,1278,53,238.5,0,0,53
6,1471,1,1028,181345,35571,1,21.39,0,0,1
8,1221,1,4425,51883,43215,6,60.84,0,0,6
5,1453,1,1607,12058,43000,4,14.8,0,0,4
7,1242,1,4401,4535640,43285,6,31.68,0,0,6
6,1597,4,6661,4697827,1242,6,46.2,0,0,6
7,1555,1,2133,154640,31507,4,27.76,0,0,4
5,3215,1,4437,1417719,35107,3,16.38,0,0,3
5,1331,1,1205,4350290,35651,7,52.5,0,0,7
8,3214,1,1604,1690838,4280,8,48,0,0,8
7,1220,1,2109,2057465,35309,4,25,0,0,4
9,1213,1,4491,4520478,37058,4,30,0,0,4
8,1636,1,1109,4248068,48417,10,45.8,0,0,10
8,22187,1,1263,233197,2233,7,139.58,0,0,7
6,1312,1,1131,910422,41938,2,19.82,0,0,2
7,2222,1,2801,573189,5000,6,31.68,0,0,6
7,3213,1,1672,590440,31298,3,26.67,0,0,3
3,1632,1,1210,641913,1220,3,22.92,0,0,3
8,1616,1,1212,673534,1250,4,30.56,0,0,4
9,1116,1,2133,110334,30549,3,16.14,0,0,3
4,1235,1,1005,748563,1125,2,19.2,0,0,2
6,1137,1,1643,233466,35452,2,8.88,0,0,2
9,2015,1,2102,4633518,30532,5,38.9,0,0,5
7,2034,1,1231,515877,2233,1,19.94,0,0,1
8,2233,1,2002,889684,5345,2,13.52,0,0,2
7,4010,1,2004,114524,31512,4,39.96,0,0,4
4,1222,1,1408,2186311,1240,4,33.52,0,0,4
6,1912,1,1014,1648025,1182,3,41.82,0,0,3
7,1331,1,1113,4640133,1216,3,25.14,0,0,3
4,1120,1,2120,4358887,30532,4,31.12,0,0,4
6,1955,1,4134,7730102,43307,8,42.24,0,0,8
8,2034,1,1043,681241,4767,2,29.58,0,0,2
3,1637,1,1235,330269,1284,2,6.04,0,0,2
3,1339,1,2812,143586,30572,8,50,0,0,8
5,1338,1,2001,130726,43147,9,40.86,0,0,9
7,22090,1,1213,286415,1242,1,7.64,0,0,1
8,22090,1,1010,4684854,1187,7,1039.5,0,0,7
3,2264,1,1222,4187497,41938,1,9.91,0,0,1
4,1232,1,1010,199898,1129,17,299.2,0,0,17
5,1220,1,1223,319458,1220,2,15.28,0,0,2
7,2072,1,4456,4294739,43285,6,31.68,0,0,6
8,2019,1,2802,1904948,43084,1,8.15,0,0,1
7,1629,1,1111,2278060,1309,3,20.28,0,0,3
6,1122,1,1228,2463033,35651,2,15,0,0,2
9,1232,1,1212,4564747,1064,2,33.34,0,0,2
9,1542,1,2051,1547776,5000,8,42.24,0,0,8
7,2230,1,1239,4647088,6469,4,57.04,0,0,4
6,1310,1,1073,6163121,1146,1,21.39,0,0,1
9,25759,1,1228,1212911,43203,3,24.99,0,0,3
7,2031,1,2803,233274,43316,1,8.15,0,0,1
6,23719,1,1288,4124863,1284,5,15.1,0,0,5
4,3214,1,4453,559986,43065,2,13.52,0,0,2
8,1222,1,1010,54233,1150,3,41.88,0,0,3
7,1116,1,1163,1054765,31423,2,21.38,0,0,2
7,1470,1,1288,4604652,43203,2,15.28,0,0,2
7,4040,1,1201,231613,35571,1,21.39,0,0,1
4,1245,1,1215,2112401,1278,8,36,0,0,8
6,1351,1,1058,119750,33382,1,16.94,0,0,1
3,1116,1,1474,1779068,1232,0,0,4,72.96,0
4,1232,1,1012,218024,3144,2,42.64,0,0,2
4,1473,4,4915,4258818,43200,9,168.75,0,0,9
9,1633,1,1130,4566066,1238,1,9.83,0,0,1
3,1219,1,1005,336868,1160,2,37.72,0,0,2
3,2045,1,1056,124179,1182,1,13.94,0,0,1
3,1350,1,1123,1118825,1242,5,38.2,0,0,5
5,1697,1,1040,282281,2233,4,79.76,0,0,4
5,1237,1,1281,2441537,41938,4,39.64,0,0,4
5,1223,1,2156,707254,31507,2,12.5,0,0,2
6,1453,1,1105,12056,43169,1,18.98,0,0,1
4,2043,1,5020,237611,45143,40,30,0,0,40
5,1614,1,1023,284408,1109,11,165.11,0,0,11
8,1441,1,4457,425840,35453,4,17.76,0,0,4
9,22187,1,1264,4308579,1240,3,25.14,0,0,3
9,3213,1,1032,40946,1129,2,35.2,0,0,2
5,1222,1,1208,4299758,1238,3,29.49,0,0,3
6,2234,1,2104,2410856,32936,3,21.12,0,0,3
9,2271,6,3217,528239,4280,6,36,0,0,6
6,1470,1,1061,1382368,37519,3,59.82,0,0,3
3,1635,1,4450,1815060,43084,1,8.15,0,0,1
8,2024,1,2116,724366,31507,3,18.75,0,0,3
6,1911,1,2166,4410683,31467,4,39.96,0,0,4
3,1118,1,1039,73241,73,1,21.32,0,0,1
6,2275,4,6601,1833641,1064,8,136.16,0,0,8
7,1315,1,5053,918981,31033,6,54,0,0,6
7,1445,1,2036,126933,31514,5,49.95,0,0,5
3,2060,1,1110,2428937,2425,15,67.5,0,0,15
6,1631,1,1239,1832495,1125,1,9.6,0,0,1
7,1245,1,2162,268026,31467,2,19.98,0,0,2
8,1336,1,1162,553235,3270,4,41.88,0,0,4
4,1126,1,1405,1535168,1272,2,20.94,0,0,2
5,2071,1,1205,232843,1109,3,45.03,0,0,3
7,2013,1,1207,1982410,1182,11,153.34,0,0,11
5,1310,1,2005,27857,43069,7,51.87,0,0,7
5,2217,1,4521,4209084,2233,7,139.58,0,0,7
7,1126,1,1212,2298477,35651,7,52.5,0,0,7
6,1912,1,2016,678093,43069,3,22.23,0,0,3
8,2229,1,1112,314726,1242,2,15.28,0,0,2
3,1384,1,1115,374719,8940,2,17.6,0,0,2
8,1239,1,1226,4667334,1250,1,7.64,0,0,1
8,1242,1,1220,296912,1125,5,48,0,0,5
4,1346,1,2812,397091,43033,2,12.3,0,0,2
4,2218,1,1003,1365934,46772,6,58.38,0,0,6
6,2263,1,1026,149091,2233,3,62.25,0,0,3
3,1585,4,6628,9747650,5380,20,176.4,0,0,20
9,22560,1,2127,1251253,31506,3,18.75,0,0,3
6,1945,1,2864,874413,43274,1,5.19,0,0,1
6,1219,1,1123,336916,1216,1,8.38,0,0,1
9,1681,11,5713,96338,30571,20,125,0,0,20
7,2057,1,1056,1342459,1109,1,15.01,0,0,1
3,1224,1,4472,73090,43066,2,19.26,0,0,2
5,2237,1,1243,604473,49492,0,0,2,35.2,0
7,3213,1,1122,21793,1220,20,152.8,0,0,20
5,1123,1,2117,204105,30532,22,171.16,0,0,22
8,1615,1,1211,500384,1216,2,16.76,0,0,2
9,2060,1,1205,2230668,1146,1,21.39,0,0,1
9,1127,1,1401,566146,1240,2,16.76,0,0,2
6,1236,1,2813,4532263,37058,4,30,0,0,4
9,1998,1,1055,30292,43188,3,44.28,0,0,3
3,1463,1,1030,129304,34206,2,27.92,0,0,2
6,1177,4,6603,4241631,1120,5,102.2,0,0,5
9,1124,1,1009,4247997,1146,2,42.78,0,0,2
4,1222,1,1432,46962,1250,8,61.12,0,0,8
6,1333,1,1227,1326257,1284,7,21.14,0,0,7
8,1617,1,1209,4595769,972,1,18.98,0,0,1
4,1453,1,2133,12215,31507,25,156.25,0,0,25
4,1384,1,1102,372194,35651,8,60,0,0,8
8,1126,1,1013,596028,1182,1,13.94,0,0,1
7,1441,1,1042,1213048,34264,1,18.86,0,0,1
6,1114,2,127,4446095,48996,322,5544.84,6,103.32,316
8,1212,1,1026,176322,1146,1,21.39,0,0,1
4,4010,1,1185,4125889,43201,2,19.66,0,0,2
6,1312,1,1122,103021,1064,2,33.34,0,0,2
4,2060,1,1216,2202451,2233,4,79.76,0,0,4
8,1614,1,4503,796608,1232,2,36.48,0,0,2
4,1335,1,2057,2304426,43274,5,25.95,0,0,5
3,1955,1,2856,1057414,30572,4,25,0,0,4
3,1122,1,1493,603738,1278,40,180,0,0,40
3,1111,1,4408,460411,43069,3,22.23,0,0,3
9,2211,1,4506,1764164,43058,4,37.4,0,0,4
5,2016,1,2830,1737881,37058,8,60,2,15,6
3,1614,1,2806,367861,43064,2,16.3,0,0,2
9,2034,1,2877,4649426,35305,12,75,0,0,12
3,1243,1,1117,2437391,1278,10,45,0,0,10
8,1153,1,1258,4527539,1250,3,22.92,0,0,3
8,1629,1,1254,969427,1109,1,15.01,1,15.01,0
7,1213,1,1409,349662,1242,2,15.28,0,0,2
3,2034,1,2871,253123,30575,7,43.75,0,0,7
4,1216,1,2108,432114,43033,5,30.75,0,0,5
5,2012,1,1069,433776,1182,5,69.7,0,0,5
3,1934,11,3927,4604312,1150,6,83.76,0,0,6
5,1459,1,1210,1920755,43203,6,45.84,0,0,6
4,2230,1,1104,549498,1220,4,30.56,0,0,4
5,1455,1,2801,2233127,43058,3,28.05,0,0,3
3,1219,1,1207,694570,46772,4,35.68,0,0,4
8,1632,1,1106,645177,34868,4,12.08,0,0,4
3,1378,1,1265,597357,1232,6,109.44,0,0,6
6,1332,1,2159,261788,31514,1,9.99,0,0,1
8,1536,1,1150,4543214,43209,4,26.88,0,0,4
8,1614,1,1223,1852261,1232,2,36.48,0,0,2
8,1952,1,2013,132184,33672,4,39.96,0,0,4
6,23669,1,1117,1660026,34868,8,24.16,0,0,8
9,1493,4,7054,8422123,43338,20,421.4,0,0,20
9,22362,1,1052,958412,1129,1,17.6,0,0,1
9,4051,1,2809,121460,35305,6,37.5,0,0,6
7,23669,1,1014,892926,1160,1,18.86,0,0,1
4,2055,1,1169,485880,2425,35,157.5,0,0,35
7,1952,1,2012,487867,43274,3,15.57,0,0,3
7,1378,1,1264,2214964,2233,42,837.48,0,0,42
4,1118,1,1020,439250,1146,4,85.56,0,0,4
